time,latitude,longitude,step,surface,valid_time,slhf,d2m,sp,str,lai_lv,t2m,u10,sshf,ssrd,lai_hv,v10,tp,e,strd,ssr,date,is_fire_day,railway_count,industrial_count,power_line_count
2006-01-18,58.0,-115.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-110732.0,256.25592,96390.06,-443657.0,0.0,257.9626,0.45017052,151258.0,0.0,1.2277832,-0.7525635,0.0009640008,-3.8868748e-05,10543710.0,0.0,2006-01-18,0,0,0,0
2006-01-18,58.0,-114.5,0 days 12:00:00,0.0,2006-01-18 12:00:00,-153732.0,255.42584,96551.06,-366887.0,0.0,257.32,0.18161583,9076.0,0.0,1.2277832,-1.31604,0.0010711551,-5.42365e-05,10718996.0,0.0,2006-01-18,0,0,0,0
2006-01-18,58.0,-114.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-149240.0,255.0528,96498.06,-441727.0,0.0,256.92743,0.36911583,-25606.0,0.0,1.2827148,-1.4918213,0.0012292117,-5.265139e-05,10886604.0,0.0,2006-01-18,0,0,0,0
2006-01-18,58.0,-113.5,0 days 12:00:00,0.0,2006-01-18 12:00:00,-115502.0,254.81451,95020.06,-631460.0,0.0,256.67157,0.49313927,54724.0,0.0,1.3382568,-1.5640869,0.0012056082,-4.0749088e-05,10875164.0,0.0,2006-01-18,0,0,0,0
2006-01-18,58.0,-113.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-150454.0,254.67584,92234.06,-673142.0,0.09484863,256.55048,0.5956783,160238.0,0.0,1.2739258,-1.6636963,0.0014158934,-5.30798e-05,10771962.0,0.0,2006-01-18,0,0,0,0
2006-01-18,58.0,-112.5,0 days 12:00:00,0.0,2006-01-18 12:00:00,-97906.0,255.03326,91717.06,-572445.0,2.8492432,256.86688,0.7939205,96394.0,0.0,1.2347412,-1.4068604,0.0017166138,-3.452506e-05,10713220.0,0.0,2006-01-18,0,0,0,0
2006-01-18,58.0,-112.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-111290.0,256.58405,94760.06,-568508.0,0.0,258.23212,0.973608,215584.0,0.0,1.3082275,-1.2574463,0.0019045621,-3.8667582e-05,10740508.0,0.0,2006-01-18,0,0,0,0
2006-01-18,58.0,-111.5,0 days 12:00:00,0.0,2006-01-18 12:00:00,-149934.0,258.07428,97203.06,-619112.0,0.0,259.7204,0.79294395,472478.0,0.0,1.3323975,-1.4703369,0.0020218343,-5.289633e-05,10768456.0,0.0,2006-01-18,0,0,0,0
2006-01-18,58.0,-111.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-179094.0,258.56256,96691.06,-633553.0,2.5848389,260.25165,-0.070337296,573504.0,0.0,1.5317383,-1.4068604,0.0019065142,-6.318372e-05,10706450.0,0.0,2006-01-18,0,0,0,0
2006-01-18,58.0,-110.5,0 days 12:00:00,0.0,2006-01-18 12:00:00,-208346.0,258.19342,96048.06,-610860.0,0.6784668,260.13837,-0.70705605,569416.0,0.0,1.2236328,-0.604126,0.0016595572,-7.35037e-05,10584364.0,0.0,2006-01-18,0,0,0,0
2006-01-18,58.0,-110.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-191630.0,257.41608,95179.06,-567179.0,0.7718506,259.67352,-1.0459232,590930.0,0.0,1.2835693,0.30212402,0.001252085,-6.760657e-05,10451828.0,0.0,2006-01-18,0,0,0,0
2006-01-18,57.5,-120.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-166446.0,247.13873,90366.06,-617519.0,0.0,249.74968,1.5341549,-228466.0,0.0,1.3168945,-1.6138916,0.0011570305,-5.872175e-05,9692428.0,0.0,2006-01-18,0,0,0,0
2006-01-18,57.5,-119.5,0 days 12:00:00,0.0,2006-01-18 12:00:00,-183894.0,248.27936,90594.06,-803976.0,0.0,251.07195,1.5878658,1358.0,0.0,1.3208008,-1.3043213,0.0009965748,-6.487686e-05,9843504.0,0.0,2006-01-18,0,0,0,0
2006-01-18,57.5,-119.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-160804.0,250.02155,92539.06,-851247.0,0.0,252.71648,1.6757565,156314.0,0.0,1.3267822,-0.7955322,0.0009957552,-5.6731515e-05,10038832.0,0.0,2006-01-18,0,0,0,0
2006-01-18,57.5,-118.5,0 days 12:00:00,0.0,2006-01-18 12:00:00,-137844.0,251.63873,90859.06,-772464.0,0.0,253.90788,1.8681393,57740.0,0.0,1.4111328,-1.1207275,0.00092180073,-4.863087e-05,10187810.0,0.0,2006-01-18,0,0,0,0
2006-01-18,57.5,-118.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-130600.0,252.99811,91827.06,-735222.0,0.0,255.2321,1.9941158,102896.0,0.0,1.4074707,-1.6099854,0.00071389973,-4.607532e-05,10315806.0,0.0,2006-01-18,0,0,0,0
2006-01-18,57.5,-117.5,0 days 12:00:00,0.0,2006-01-18 12:00:00,-152782.0,254.50006,92926.06,-745347.0,0.0,257.11688,1.8212643,244298.0,0.0,1.3256836,-1.8658447,0.0006110817,-5.3901225e-05,10458924.0,0.0,2006-01-18,0,1,0,0
2006-01-18,57.5,-117.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-184876.0,256.5606,95718.06,-784876.0,0.0,258.695,1.4814205,207652.0,0.0,1.2341309,-1.6275635,0.0007790774,-6.5224245e-05,10653250.0,0.0,2006-01-18,0,0,0,0
2006-01-18,57.5,-116.5,0 days 12:00:00,0.0,2006-01-18 12:00:00,-104194.0,256.35748,94664.06,-734691.0,0.0,258.1364,1.6103268,205148.0,0.0,1.3208008,-1.3931885,0.00091959536,-3.6473386e-05,10762346.0,0.0,2006-01-18,0,0,0,0
2006-01-18,57.5,-116.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-102816.0,255.53522,92431.06,-595157.0,0.0,257.37665,1.4599361,64316.0,0.0,1.223877,-1.291626,0.00057035685,-3.627315e-05,10698452.0,0.0,2006-01-18,0,0,0,0
2006-01-18,57.5,-115.5,0 days 12:00:00,0.0,2006-01-18 12:00:00,-114816.0,255.59772,93751.06,-606170.0,0.0,257.78485,0.94138145,148804.0,0.0,1.3208008,-1.2769775,0.00039319694,-4.0506944e-05,10586258.0,0.0,2006-01-18,0,0,0,0
2006-01-18,57.5,-115.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-115354.0,255.67389,94527.06,-693441.0,0.0,257.51727,0.567358,213292.0,0.0,1.21875,-1.4127197,0.0007671714,-4.0696003e-05,10572452.0,0.0,2006-01-18,0,0,0,0
2006-01-18,57.5,-114.5,0 days 12:00:00,0.0,2006-01-18 12:00:00,-108750.0,254.68756,94012.06,-760986.0,0.0,256.5622,0.7782955,144616.0,0.0,1.1328125,-1.3883057,0.0007428229,-3.830623e-05,10664516.0,0.0,2006-01-18,0,0,0,0
2006-01-18,57.5,-114.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-149908.0,254.77545,92774.06,-737190.0,0.0,256.64032,1.0771236,205112.0,0.0,1.2290039,-1.5465088,0.00071687996,-5.2887015e-05,10767562.0,0.0,2006-01-18,0,0,0,0
2006-01-18,57.5,-113.5,0 days 12:00:00,0.0,2006-01-18 12:00:00,-122342.0,255.65436,91781.06,-653480.0,0.0,257.41376,1.2900143,188010.0,0.0,1.2126465,-1.6177979,0.0006996244,-4.256051e-05,10730062.0,0.0,2006-01-18,0,0,0,0
2006-01-18,57.5,-113.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-54674.0,256.69733,90734.06,-600582.0,0.0,258.32587,1.1200924,175674.0,0.0,1.1873779,-1.6119385,0.0010885596,-1.7638318e-05,10700910.0,0.0,2006-01-18,0,0,0,0
2006-01-18,57.5,-112.5,0 days 12:00:00,0.0,2006-01-18 12:00:00,-44666.0,257.02155,91312.06,-473683.0,2.722412,258.73407,0.661108,36282.0,0.0,1.2653809,-1.6334229,0.0015520006,-1.4488585e-05,10771812.0,0.0,2006-01-18,0,0,0,0
2006-01-18,57.5,-112.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-88062.0,257.3985,92539.06,-380913.0,0.0,259.2204,0.49899864,100778.0,0.0,1.3293457,-1.5914307,0.0021842867,-3.106799e-05,10915186.0,0.0,2006-01-18,0,0,0,0
2006-01-18,57.5,-111.5,0 days 12:00:00,0.0,2006-01-18 12:00:00,-121942.0,258.92975,96457.06,-425471.0,0.0,260.64813,0.33005333,298788.0,0.0,1.5629883,-1.6109619,0.0025543422,-4.2995438e-05,11025464.0,0.0,2006-01-18,0,0,0,0
2006-01-18,57.5,-111.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-233504.0,259.4278,96152.06,-503805.0,0.0,261.029,-0.02932167,411872.0,0.0,1.3461914,-0.9605713,0.0027612299,-8.238014e-05,11005512.0,0.0,2006-01-18,0,0,0,0
2006-01-18,57.5,-110.5,0 days 12:00:00,0.0,2006-01-18 12:00:00,-246634.0,258.6192,94400.06,-371879.0,0.0,260.50946,-0.7324467,350872.0,0.0,1.2385254,0.103881836,0.0026684254,-8.7011606e-05,10869044.0,0.0,2006-01-18,0,0,0,0
2006-01-18,57.5,-110.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-185858.0,257.3985,93319.06,-295297.0,0.0,259.4665,-1.0674076,246210.0,0.0,1.2160645,0.59313965,0.0022784919,-6.5569766e-05,10702478.0,0.0,2006-01-18,0,0,0,0
2006-01-18,57.0,-120.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-207340.0,249.04303,91531.06,-610315.0,0.0,251.63249,0.5419674,-225808.0,0.0,1.2922363,-1.494751,0.0012947619,-7.314887e-05,10286430.0,0.0,2006-01-18,0,0,0,0
2006-01-18,57.0,-119.5,0 days 12:00:00,0.0,2006-01-18 12:00:00,-159566.0,249.17194,89469.06,-715154.0,0.0,251.65788,0.8622799,-214584.0,0.0,1.5394287,-1.0513916,0.0014220029,-5.6294724e-05,10369520.0,0.0,2006-01-18,0,0,0,0
2006-01-18,57.0,-119.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-149304.0,250.14069,91295.06,-784891.0,0.0,252.75749,1.3202877,-15258.0,0.0,1.4606934,-1.1890869,0.0011761487,-5.267281e-05,10421434.0,0.0,2006-01-18,0,0,0,0
2006-01-18,57.0,-118.5,0 days 12:00:00,0.0,2006-01-18 12:00:00,-156726.0,251.44733,91696.06,-865376.0,0.0,254.34734,1.6855221,229364.0,0.0,1.329834,-1.487915,0.0010552108,-5.529169e-05,10474274.0,0.0,2006-01-18,0,0,0,0
2006-01-18,57.0,-118.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-167994.0,253.15045,92238.06,-914587.0,0.0,256.27118,1.6493893,400742.0,0.0,1.2919922,-1.4986572,0.0010125786,-5.9267506e-05,10602448.0,0.0,2006-01-18,0,0,0,0
2006-01-18,57.0,-117.5,0 days 12:00:00,0.0,2006-01-18 12:00:00,-149282.0,254.72467,94810.06,-818040.0,1.3421631,257.67938,1.636694,333510.0,0.0,4.116333,-1.5582275,0.00095818937,-5.266629e-05,10791154.0,0.0,2006-01-18,0,0,0,0
2006-01-18,57.0,-117.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-150762.0,256.34967,93985.06,-677780.0,0.2947998,258.26727,1.2968502,175092.0,0.0,1.263916,-1.5474854,0.0010572672,-5.3188764e-05,11023748.0,0.0,2006-01-18,0,0,0,0
2006-01-18,57.0,-116.5,0 days 12:00:00,0.0,2006-01-18 12:00:00,-125232.0,255.72662,92306.06,-518231.0,0.0,257.49774,1.4618893,-111878.0,0.0,1.3237305,-1.6783447,0.0010902733,-4.4181943e-05,11144500.0,0.0,2006-01-18,0,0,0,0
2006-01-18,57.0,-116.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-160238.0,255.81061,91373.06,-500921.0,1.6489258,257.79462,1.746069,-171818.0,0.0,1.362915,-1.62854,0.0007119626,-5.653128e-05,11102864.0,0.0,2006-01-18,0,0,0,0
2006-01-18,57.0,-115.5,0 days 12:00:00,0.0,2006-01-18 12:00:00,-106402.0,256.99615,93687.06,-621180.0,0.0,259.04266,1.042944,226832.0,0.0,1.2490234,-1.5133057,0.00054885447,-3.7537888e-05,10978684.0,0.0,2006-01-18,0,0,0,0
2006-01-18,57.0,-115.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-100698.0,256.6192,94022.06,-740687.0,0.0,258.4743,0.83200645,324984.0,0.0,1.3208008,-1.5279541,0.0007133633,-3.552623e-05,10867040.0,0.0,2006-01-18,0,0,0,0
2006-01-18,57.0,-114.5,0 days 12:00:00,0.0,2006-01-18 12:00:00,-94756.0,255.98053,93294.06,-780096.0,0.0,257.78094,1.2538815,300274.0,0.0,1.329834,-1.5601807,0.0007260889,-3.3429824e-05,10849408.0,0.0,2006-01-18,0,0,0,0
2006-01-18,57.0,-114.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-101138.0,256.6153,93268.06,-714570.0,0.0,258.43134,1.457983,314040.0,0.0,1.3823242,-1.5552979,0.0006555766,-3.568083e-05,10862420.0,0.0,2006-01-18,0,0,0,0
2006-01-18,57.0,-113.5,0 days 12:00:00,0.0,2006-01-18 12:00:00,-116988.0,257.37897,92802.06,-660102.0,0.0,259.195,1.4052486,263036.0,0.0,1.3317871,-1.5826416,0.0007300079,-4.1273423e-05,10895582.0,0.0,2006-01-18,0,0,0,0
2006-01-18,57.0,-113.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-121768.0,257.1114,93691.06,-615967.0,0.0,258.99188,1.2099361,269138.0,0.0,1.2277832,-1.3590088,0.0010335743,-4.2960048e-05,10950710.0,0.0,2006-01-18,0,0,0,0
2006-01-18,57.0,-112.5,0 days 12:00:00,0.0,2006-01-18 12:00:00,-141552.0,257.40436,93957.06,-517454.0,0.0,259.1657,0.9843502,189856.0,0.0,1.232666,-1.1422119,0.0014609098,-4.993938e-05,11078058.0,0.0,2006-01-18,0,0,0,0
2006-01-18,57.0,-112.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-177706.0,258.87506,94780.06,-414284.0,0.0,260.48798,0.6581783,184936.0,0.0,1.3132324,-1.2125244,0.0018075258,-6.269477e-05,11238806.0,0.0,2006-01-18,0,0,0,0
2006-01-18,57.0,-111.5,0 days 12:00:00,0.0,2006-01-18 12:00:00,-180328.0,260.3145,96308.06,-293236.0,2.3706055,261.77313,0.48825645,304076.0,0.0,3.0042725,-1.322876,0.0020555705,-6.361958e-05,11333028.0,0.0,2006-01-18,0,0,0,0
2006-01-18,57.0,-111.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-218534.0,260.19537,94218.06,-225554.0,0.0,261.61884,-0.24611855,174032.0,0.0,1.236084,-0.75549316,0.0024119169,-7.709861e-05,11244546.0,0.0,2006-01-18,0,0,0,0
2006-01-18,57.0,-110.5,0 days 12:00:00,0.0,2006-01-18 12:00:00,-159930.0,259.2696,93222.06,-152220.0,0.0,260.88837,-0.7871342,96032.0,0.0,1.2333984,-0.15686035,0.0029165447,-5.6423247e-05,11081780.0,0.0,2006-01-18,0,0,0,0
2006-01-18,57.0,-110.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-136382.0,258.5489,93408.06,-190576.0,0.0,260.20673,-1.0703373,145168.0,0.0,1.236084,0.015014648,0.003297791,-4.8114918e-05,10916572.0,0.0,2006-01-18,0,0,0,0
2006-01-18,56.5,-120.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-213244.0,250.836,91337.06,-454511.0,0.5169678,254.1032,1.0058346,-273470.0,0.0,1.279419,-2.1724854,0.0012604743,-7.523224e-05,10978584.0,0.0,2006-01-18,0,0,0,0
2006-01-18,56.5,-119.5,0 days 12:00:00,0.0,2006-01-18 12:00:00,-192540.0,252.60162,92687.06,-486012.0,0.5626221,255.93327,0.9657955,-89172.0,0.0,1.4735107,-1.6343994,0.0015683174,-6.792694e-05,11260460.0,0.0,2006-01-18,0,0,0,0
2006-01-18,56.5,-119.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-93106.0,254.50787,92787.06,-396088.0,1.3513184,257.71454,0.52731895,-56724.0,0.0,2.585083,-1.519165,0.0018232316,-3.2846816e-05,11380668.0,0.0,2006-01-18,0,0,0,0
2006-01-18,56.5,-118.5,0 days 12:00:00,0.0,2006-01-18 12:00:00,-143778.0,253.75592,91219.06,-552319.0,0.5443115,257.24188,0.4218502,94874.0,0.0,1.6048584,-1.925415,0.0016363263,-5.0724484e-05,11294230.0,0.0,2006-01-18,0,0,0,0
2006-01-18,56.5,-118.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-122946.0,254.19342,92456.06,-562488.0,1.2086182,257.279,0.8388424,103420.0,0.0,1.4243164,-2.0601807,0.0013761073,-4.3374486e-05,11234746.0,0.0,2006-01-18,0,0,2,0
2006-01-18,56.5,-117.5,0 days 12:00:00,0.0,2006-01-18 12:00:00,-118844.0,255.51959,92787.06,-559694.0,0.26867676,258.529,0.99313927,184810.0,0.0,1.1640625,-2.1861572,0.0011157542,-4.192721e-05,11327966.0,0.0,2006-01-18,0,0,0,0
2006-01-18,56.5,-117.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-116584.0,256.48834,94008.06,-545167.0,2.9464111,258.9157,1.0634518,85864.0,0.0,1.0888672,-2.0523682,0.0011662543,-4.0741637e-05,11427432.0,0.0,2006-01-18,0,0,0,0
2006-01-18,56.5,-116.5,0 days 12:00:00,0.0,2006-01-18 12:00:00,-122004.0,256.3985,93025.06,-544022.0,0.66589355,258.68134,1.3652096,35010.0,0.0,1.3227539,-1.7008057,0.0011499375,-4.3042004e-05,11430268.0,0.0,2006-01-18,0,0,0,0
2006-01-18,56.5,-116.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-145610.0,257.2403,92948.06,-602330.0,2.6530762,259.79266,1.4911861,128610.0,0.0,1.3554688,-1.6226807,0.0009931475,-5.1370822e-05,11393600.0,0.0,2006-01-18,0,0,0,0
2006-01-18,56.5,-115.5,0 days 12:00:00,0.0,2006-01-18 12:00:00,-123916.0,258.75592,93595.06,-678114.0,1.2709961,261.01727,1.1464596,264636.0,0.0,1.4355469,-1.7047119,0.00096818805,-4.391931e-05,11339508.0,0.0,2006-01-18,0,0,0,0
2006-01-18,56.5,-115.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-47114.0,258.79498,92714.06,-657308.0,0.0,260.73602,1.176733,360232.0,0.0,1.3208008,-1.885376,0.0009562373,-1.6733073e-05,11301332.0,0.0,2006-01-18,0,0,0,0
2006-01-18,56.5,-114.5,0 days 12:00:00,0.0,2006-01-18 12:00:00,-81846.0,259.01178,92103.06,-600678.0,0.2709961,260.86688,1.5029049,16508.0,0.0,1.3989258,-2.0240479,0.0008380413,-2.7327798e-05,11303028.0,0.0,2006-01-18,0,0,0,0
2006-01-18,56.5,-114.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-16226.0,259.84186,92340.06,-534686.0,0.0,261.5583,1.3964596,230656.0,0.0,1.4022217,-1.6109619,0.00070934,-4.5457855e-06,11322064.0,0.0,2006-01-18,0,0,0,0
2006-01-18,56.5,-113.5,0 days 12:00:00,0.0,2006-01-18 12:00:00,21444.0,260.1856,93504.06,-520874.0,0.0,261.73016,1.1757565,289316.0,0.0,1.3125,-1.2261963,0.0007444769,9.042211e-06,11377224.0,0.0,2006-01-18,0,0,0,0
2006-01-18,56.5,-113.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,3966.0,259.8653,93483.06,-513342.0,0.0,261.30048,0.96774864,276846.0,0.0,1.3208008,-1.166626,0.00077965856,2.7175993e-06,11422650.0,0.0,2006-01-18,0,0,0,0
2006-01-18,56.5,-112.5,0 days 12:00:00,0.0,2006-01-18 12:00:00,-29200.0,260.0489,94039.06,-510058.0,0.0,261.46844,0.87595177,342402.0,0.0,1.3192139,-1.3033447,0.0009185374,-1.0183081e-05,11485090.0,0.0,2006-01-18,0,0,0,0
2006-01-18,56.5,-112.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-146618.0,260.877,94085.06,-439546.0,0.0,262.17938,0.8827877,271830.0,0.0,1.3227539,-1.2926025,0.0011092424,-5.1726587e-05,11568156.0,0.0,2006-01-18,0,0,0,0
2006-01-18,56.5,-111.5,0 days 12:00:00,0.0,2006-01-18 12:00:00,-182740.0,261.76373,94370.06,-305030.0,0.0,262.9665,0.9638424,190474.0,0.0,1.4022217,-1.1451416,0.0013041645,-6.41346e-05,11599462.0,0.0,2006-01-18,0,0,0,0
2006-01-18,56.5,-111.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-210374.0,261.60553,94439.06,-233791.0,0.0,263.00555,0.29392052,184422.0,0.0,1.3312988,-1.0367432,0.0016181618,-7.421896e-05,11484948.0,0.0,2006-01-18,0,2,0,0
2006-01-18,56.5,-110.5,0 days 12:00:00,0.0,2006-01-18 12:00:00,-131478.0,261.00006,94075.06,-147602.0,0.0,262.4626,-0.69436073,176732.0,0.0,1.49646,-0.31115723,0.0019542277,-4.6385452e-05,11297402.0,0.0,2006-01-18,0,0,0,0
2006-01-18,56.5,-110.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-199160.0,260.4688,93876.06,-221134.0,0.0,262.0993,-1.0097904,205596.0,0.0,1.236084,0.16638184,0.0024090558,-7.026363e-05,11141678.0,0.0,2006-01-18,0,0,0,0
2006-01-18,56.0,-120.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-155852.0,253.23834,93176.06,-547225.0,0.91845703,256.445,2.082983,44222.0,0.0,4.403076,-1.5093994,0.0009638071,-5.502999e-05,10974186.0,0.0,2006-01-18,0,0,0,0
2006-01-18,56.0,-119.5,0 days 12:00:00,0.0,2006-01-18 12:00:00,-156104.0,254.29889,91670.06,-507566.0,1.9379883,257.4489,2.3144283,83708.0,0.0,2.7062988,-0.84143066,0.0014164895,-5.5168755e-05,11309368.0,0.0,2006-01-18,0,0,0,0
2006-01-18,56.0,-119.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-81276.0,257.70123,93343.06,-255583.0,1.480957,260.23602,2.176733,14924.0,0.0,1.9978027,-1.1568604,0.0018407851,-2.8667971e-05,11547908.0,0.0,2006-01-18,0,0,0,0
2006-01-18,56.0,-118.5,0 days 12:00:00,0.0,2006-01-18 12:00:00,-29412.0,259.7032,93504.06,-470973.0,1.0396729,261.99384,1.1249752,120678.0,0.0,3.293213,-2.449829,0.0019045919,-1.0452233e-05,11630568.0,0.0,2006-01-18,0,0,0,0
2006-01-18,56.0,-118.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-106854.0,258.42194,93593.06,-525915.0,1.1694336,261.30634,-0.082056046,165302.0,0.0,3.6461182,-2.5924072,0.0014269501,-3.804546e-05,11605646.0,0.0,2006-01-18,0,0,0,0
2006-01-18,56.0,-117.5,0 days 12:00:00,0.0,2006-01-18 12:00:00,-129528.0,257.66608,93828.06,-543290.0,2.015747,260.64423,0.043920517,69908.0,0.0,1.3721924,-2.956665,0.0010065436,-4.6479516e-05,11536428.0,0.0,2006-01-18,0,0,0,0
2006-01-18,56.0,-117.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-57128.0,257.4317,93140.06,-594398.0,1.6813965,260.05634,0.51950645,90804.0,0.0,1.9187012,-2.8814697,0.00093171,-2.059061e-05,11462720.0,0.0,2006-01-18,0,5,0,0
2006-01-18,56.0,-116.5,0 days 12:00:00,0.0,2006-01-18 12:00:00,-93716.0,257.7657,91788.06,-774582.0,0.0,260.2458,0.9511471,327600.0,0.0,1.3188477,-2.026001,0.0009217411,-3.3386983e-05,11425110.0,0.0,2006-01-18,0,0,0,0
2006-01-18,56.0,-116.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-93110.0,259.25983,92192.06,-849188.0,2.8408203,261.5915,1.2382565,508602.0,0.0,1.3345947,-1.956665,0.0009305626,-3.2823533e-05,11412630.0,0.0,2006-01-18,0,0,0,0
2006-01-18,56.0,-115.5,0 days 12:00:00,0.0,2006-01-18 12:00:00,-120834.0,260.50006,92543.06,-779108.0,2.1156006,262.7575,1.2187252,418048.0,0.0,1.6674805,-2.0718994,0.0009813309,-4.3488108e-05,11452716.0,0.0,2006-01-18,0,0,0,0
2006-01-18,56.0,-115.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-96440.0,261.52545,92437.06,-661849.0,2.6195068,263.5993,1.2792721,341458.0,0.0,1.4493408,-2.0552979,0.001030013,-3.500469e-05,11476050.0,0.0,2006-01-18,0,0,0,0
2006-01-18,56.0,-114.5,0 days 12:00:00,0.0,2006-01-18 12:00:00,-29910.0,262.28717,92712.06,-516443.0,0.0,264.16376,1.3544674,348856.0,0.0,1.3972168,-1.7154541,0.0010336637,-1.1748634e-05,11407540.0,0.0,2006-01-18,0,0,0,0
2006-01-18,56.0,-114.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-91918.0,262.877,92822.06,-673478.0,2.5605469,264.42938,1.2509518,79734.0,0.0,1.560791,-1.4654541,0.0009779334,-3.2051466e-05,11256368.0,0.0,2006-01-18,0,0,0,0
2006-01-18,56.0,-113.5,0 days 12:00:00,0.0,2006-01-18 12:00:00,792.0,262.5157,92677.06,-618613.0,0.0,263.8747,1.1181393,407148.0,0.0,1.2677002,-1.4332275,0.00087983906,1.1604279e-06,11139878.0,0.0,2006-01-18,0,0,0,0
2006-01-18,56.0,-113.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-17382.0,262.4356,93001.06,-809504.0,0.0,263.7458,1.0820065,636520.0,0.0,1.1663818,-1.4088135,0.0007683337,-5.523674e-06,11121198.0,0.0,2006-01-18,0,0,0,0
2006-01-18,56.0,-112.5,0 days 12:00:00,0.0,2006-01-18 12:00:00,-54374.0,262.6407,93301.06,-773931.0,0.0,263.93524,1.0654049,683224.0,0.0,1.2275391,-1.0953369,0.0007452965,-1.9182451e-05,11233090.0,0.0,2006-01-18,0,0,0,0
2006-01-18,56.0,-112.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-119468.0,262.93756,91914.06,-564528.0,0.0,264.195,1.2402096,466778.0,0.0,1.1328125,-0.8658447,0.00080245733,-4.2147934e-05,11439260.0,0.0,2006-01-18,0,0,0,0
2006-01-18,56.0,-111.5,0 days 12:00:00,0.0,2006-01-18 12:00:00,-140470.0,263.23444,91763.06,-306590.0,0.0,264.57587,1.4697018,243512.0,0.0,1.2219238,-0.6090088,0.0009357184,-4.9557537e-05,11639376.0,0.0,2006-01-18,0,0,0,0
2006-01-18,56.0,-111.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-71926.0,263.12506,92600.06,-288235.0,0.0,264.67743,1.3525143,304604.0,0.0,1.3294678,-0.091430664,0.0010963529,-2.5501475e-05,11628380.0,0.0,2006-01-18,0,0,0,0
2006-01-18,56.0,-110.5,0 days 12:00:00,0.0,2006-01-18 12:00:00,-102758.0,262.7442,94136.06,-344095.0,0.0,264.2575,0.39255333,378856.0,0.0,1.3286133,0.8470459,0.001181677,-3.665127e-05,11484114.0,0.0,2006-01-18,0,0,0,0
2006-01-18,56.0,-110.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-228052.0,262.21686,93581.06,-251498.0,0.0,263.69696,-0.12014198,242026.0,0.0,1.3216553,1.020874,0.0013759881,-8.0456026e-05,11356044.0,0.0,2006-01-18,0,0,0,0
2006-01-18,55.5,-120.0,0 days 12:00:00,0.0,2006-01-18 12:00:00,-555334.0,254.13873,90815.06,-1522557.0,2.800537,258.0622,1.3681393,791862.0,0.0,1.4510498,-1.9781494,0.00048696995,-0.00019648112,10932650.0,0.0,2006-01-18,0,0,0,0
