time,latitude,longitude,step,surface,valid_time,sp,tp,t2m,d2m,v10,u10,date,is_fire_day
2006-03-13,58.0,-111.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,99055.44,9.922684e-06,256.17688,253.92812,1.7707977,-0.2932129,2006-03-13,0
2006-03-13,58.0,-111.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,98620.44,6.1899423e-06,257.4347,255.2328,1.6926727,-1.1896973,2006-03-13,0
2006-03-13,58.0,-110.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,98008.44,9.885431e-06,257.66907,255.21718,1.5657196,-1.0031738,2006-03-13,0
2006-03-13,58.0,-110.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,97151.44,3.6269425e-06,257.6261,255.36171,1.6477509,-1.0773926,2006-03-13,0
2006-03-13,57.5,-120.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,91244.44,0.0001782313,256.01086,254.0707,-1.8219757,1.017334,2006-03-13,0
2006-03-13,57.5,-119.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,91469.44,0.00012104809,256.39172,254.47108,-1.8717804,0.7282715,2006-03-13,0
2006-03-13,57.5,-119.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,93404.44,0.00010905266,255.18272,253.52968,-1.5983429,0.6530762,2006-03-13,0
2006-03-13,57.5,-118.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,91770.44,9.380132e-05,257.45032,255.51796,0.26689148,0.46069336,2006-03-13,0
2006-03-13,57.5,-118.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,92794.44,8.565038e-05,257.73547,256.1859,0.88212585,0.3972168,2006-03-13,0
2006-03-13,57.5,-117.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,93947.44,9.344369e-05,258.4718,256.66052,0.93681335,0.030029297,2006-03-13,0
2006-03-13,57.5,-117.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,96790.44,5.50732e-05,260.59094,258.45154,1.1829071,-0.86157227,2006-03-13,0
2006-03-13,57.5,-116.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,95817.44,4.826337e-05,260.38782,258.35193,0.87138367,-1.7033691,2006-03-13,0
2006-03-13,57.5,-116.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,93692.44,4.982799e-05,258.80188,256.8988,0.99443054,-1.404541,2006-03-13,0
2006-03-13,57.5,-115.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,95092.44,5.993098e-05,256.9425,255.12929,1.415329,-0.0949707,2006-03-13,0
2006-03-13,57.5,-115.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,95895.44,1.8841029e-05,258.28625,256.15466,1.7473602,-0.43481445,2006-03-13,0
2006-03-13,57.5,-114.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,95425.44,9.393692e-06,258.72766,256.62146,1.8342743,-1.1848145,2006-03-13,0
2006-03-13,57.5,-114.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,94275.44,3.939867e-06,257.755,255.68983,1.8225555,-1.2492676,2006-03-13,0
2006-03-13,57.5,-113.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,93384.44,1.9580125e-06,256.2472,254.11952,1.5842743,-1.2375488,2006-03-13,0
2006-03-13,57.5,-113.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,92400.44,5.4970383e-06,255.56944,253.56874,1.4739227,-1.1965332,2006-03-13,0
2006-03-13,57.5,-112.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,93060.44,1.5793741e-05,257.06555,255.29335,0.48466492,-0.8918457,2006-03-13,0
2006-03-13,57.5,-112.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,94357.44,2.9860437e-05,256.1886,254.31288,-0.16377258,0.9304199,2006-03-13,0
2006-03-13,57.5,-111.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,98405.44,3.027767e-05,256.20813,254.25429,0.90849304,0.736084,2006-03-13,0
2006-03-13,57.5,-111.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,98130.44,1.9444526e-05,257.11438,254.77382,1.6711884,-0.92407227,2006-03-13,0
2006-03-13,57.5,-110.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,96372.44,1.7410517e-05,256.72766,254.49062,1.5842743,-1.1047363,2006-03-13,0
2006-03-13,57.5,-110.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,95292.44,1.02803115e-05,256.07532,253.7582,1.5120087,-1.1477051,2006-03-13,0
2006-03-13,57.0,-120.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,92302.44,4.0104984e-05,256.09485,254.04726,-1.6120148,-0.8088379,2006-03-13,0
2006-03-13,57.0,-119.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,90285.44,4.8859416e-05,255.21202,253.21132,-1.0329132,-1.3352051,2006-03-13,0
2006-03-13,57.0,-119.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,92151.44,5.6183337e-05,254.10265,252.51991,-1.1403351,-0.8918457,2006-03-13,0
2006-03-13,57.0,-118.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,92603.44,9.231865e-05,254.15147,252.53358,-1.4967804,0.068115234,2006-03-13,0
2006-03-13,57.0,-118.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,93182.44,4.8501788e-05,255.81554,254.08827,-0.9528351,0.29370117,2006-03-13,0
2006-03-13,57.0,-117.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,95805.44,2.989024e-05,258.67493,257.10583,0.7297821,-0.31176758,2006-03-13,0
2006-03-13,57.0,-117.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,95031.44,1.9474328e-05,259.73938,257.69568,1.4592743,-1.239502,2006-03-13,0
2006-03-13,57.0,-116.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,93441.44,3.0978023e-05,259.4718,257.60583,1.3401337,-1.4953613,2006-03-13,0
2006-03-13,57.0,-116.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,92624.44,3.6171077e-05,258.1847,256.38318,1.4534149,-1.2404785,2006-03-13,0
2006-03-13,57.0,-115.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,95032.44,3.027022e-05,258.17688,256.50232,1.6038055,-0.80200195,2006-03-13,0
2006-03-13,57.0,-115.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,95416.44,6.0260295e-06,258.26868,256.2367,1.3479462,-1.3391113,2006-03-13,0
2006-03-13,57.0,-114.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,94771.44,1.2874602e-06,257.54016,255.54726,1.0081024,-1.7189941,2006-03-13,0
2006-03-13,57.0,-114.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,94873.44,5.9217214e-06,256.01086,254.04726,0.39091492,-1.8840332,2006-03-13,0
2006-03-13,57.0,-113.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,94491.44,2.5516749e-05,255.27647,253.2621,-0.51631165,-1.8967285,2006-03-13,0
2006-03-13,57.0,-113.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,95471.44,3.196895e-05,255.19249,253.17421,-0.38252258,-1.6984863,2006-03-13,0
2006-03-13,57.0,-112.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,95792.44,2.9592216e-05,253.70811,251.62343,0.2873993,-0.7463379,2006-03-13,0
2006-03-13,57.0,-112.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,96684.44,2.0673871e-05,254.29015,252.19179,1.259079,0.1940918,2006-03-13,0
2006-03-13,57.0,-111.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,98321.44,1.7902255e-05,256.13977,253.95937,1.5823212,-0.842041,2006-03-13,0
2006-03-13,57.0,-111.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,96212.44,2.3363531e-05,256.3097,254.12538,1.2981415,-1.4455566,2006-03-13,0
2006-03-13,57.0,-110.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,95221.44,2.4302304e-05,255.61241,253.33827,1.4514618,-1.2961426,2006-03-13,0
2006-03-13,57.0,-110.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,95426.44,1.9146502e-05,255.59288,253.33827,1.4797821,-1.4602051,2006-03-13,0
2006-03-13,56.5,-120.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,92101.44,3.8711725e-05,256.37805,254.32655,-1.6051788,-0.76782227,2006-03-13,0
2006-03-13,56.5,-119.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,93521.44,8.07032e-05,257.089,255.13124,-1.6491241,-1.2131348,2006-03-13,0
2006-03-13,56.5,-119.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,93671.44,6.0936807e-05,256.00305,254.40468,-1.5260773,-1.3967285,2006-03-13,0
2006-03-13,56.5,-118.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,92114.44,2.48909e-05,253.98155,252.22108,-0.5465851,-1.4465332,2006-03-13,0
2006-03-13,56.5,-118.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,93399.44,1.6143918e-05,255.89561,254.13515,0.84306335,-0.9074707,2006-03-13,0
2006-03-13,56.5,-117.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,93773.44,1.5123189e-05,256.8214,255.16054,1.2229462,-0.5090332,2006-03-13,0
2006-03-13,56.5,-117.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,95063.44,1.4840067e-05,257.89368,256.01404,0.946579,-1.5998535,2006-03-13,0
2006-03-13,56.5,-116.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,94177.44,2.2394956e-05,259.0421,257.20544,1.0188446,-1.8029785,2006-03-13,0
2006-03-13,56.5,-116.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,94207.44,3.160387e-05,258.76672,257.02576,1.0569305,-1.6896973,2006-03-13,0
2006-03-13,56.5,-115.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,94934.44,2.129227e-05,258.8546,256.9652,1.3284149,-1.5588379,2006-03-13,0
2006-03-13,56.5,-115.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,94118.44,6.942451e-06,258.49133,256.52966,1.3254852,-1.6379395,2006-03-13,0
2006-03-13,56.5,-114.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,93606.44,6.763637e-06,258.26672,256.59412,1.5237274,-1.5529785,2006-03-13,0
2006-03-13,56.5,-114.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,93942.44,1.270175e-05,257.6671,255.96327,1.7258759,-1.1477051,2006-03-13,0
2006-03-13,56.5,-113.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,95202.44,1.4273823e-05,257.87805,256.17615,1.7102509,-0.7687988,2006-03-13,0
2006-03-13,56.5,-113.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,95248.44,1.4013052e-05,256.98547,254.94374,1.8987274,-0.50219727,2006-03-13,0
2006-03-13,56.5,-112.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,95895.44,1.6658008e-05,256.06165,253.97499,1.9416962,0.1550293,2006-03-13,0
2006-03-13,56.5,-112.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,96001.44,1.8014014e-05,256.02063,253.82655,1.9416962,0.52319336,2006-03-13,0
2006-03-13,56.5,-111.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,96359.44,1.1502207e-05,255.87804,253.65077,1.8606415,0.07885742,2006-03-13,0
2006-03-13,56.5,-111.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,96495.44,1.9936264e-05,255.23546,252.89882,1.6311493,-0.40356445,2006-03-13,0
2006-03-13,56.5,-110.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,96153.44,2.6112795e-05,256.8468,254.84999,1.6399384,-0.857666,2006-03-13,0
2006-03-13,56.5,-110.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,95960.44,1.8759072e-05,256.5675,254.33827,1.4700165,-0.88012695,2006-03-13,0
2006-03-13,56.0,-120.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,93898.44,5.452335e-06,255.39366,253.36952,-0.15400696,-0.10473633,2006-03-13,0
2006-03-13,56.0,-119.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,92426.44,1.6322732e-05,253.95421,251.96913,0.47099304,-1.1340332,2006-03-13,0
2006-03-13,56.0,-119.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,94199.44,3.2319127e-05,256.5011,254.6703,0.3733368,-1.0559082,2006-03-13,0
2006-03-13,56.0,-118.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,94422.44,2.4108589e-05,253.7628,252.33046,0.07841492,-2.0246582,2006-03-13,0
2006-03-13,56.0,-118.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,94560.44,1.1785329e-05,255.79991,254.141,-0.15693665,-2.3635254,2006-03-13,0
2006-03-13,56.0,-117.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,94838.44,4.059076e-06,254.78038,253.40468,0.64286804,-2.1184082,2006-03-13,0
2006-03-13,56.0,-117.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,94212.44,4.2825936e-06,257.78625,255.62148,1.3977509,-2.1496582,2006-03-13,0
2006-03-13,56.0,-116.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,92937.44,9.647012e-06,258.46008,256.56873,1.2883759,-1.5441895,2006-03-13,0
2006-03-13,56.0,-116.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,93441.44,1.52722e-05,258.69055,256.85583,1.3694305,-1.420166,2006-03-13,0
2006-03-13,56.0,-115.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,93889.44,1.8379093e-05,258.94055,257.18396,1.3811493,-1.3771973,2006-03-13,0
2006-03-13,56.0,-115.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,93871.44,1.732856e-05,258.36243,256.48865,1.267868,-1.4865723,2006-03-13,0
2006-03-13,56.0,-114.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,94249.44,1.1703372e-05,257.70227,255.7289,1.377243,-1.6496582,2006-03-13,0
2006-03-13,56.0,-114.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,94451.44,1.1308492e-05,258.62024,256.76013,1.6223602,-1.5842285,2006-03-13,0
2006-03-13,56.0,-113.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,94389.44,2.1076203e-05,257.70618,255.83437,1.6819305,-1.2766113,2006-03-13,0
2006-03-13,56.0,-113.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,94815.44,3.7564336e-05,256.39563,254.43398,1.7737274,-0.732666,2006-03-13,0
2006-03-13,56.0,-112.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,95197.44,3.7333368e-05,255.76085,253.6703,1.8586884,-0.5109863,2006-03-13,0
2006-03-13,56.0,-112.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,93808.44,2.3378432e-05,255.72765,253.60976,1.946579,-0.28149414,2006-03-13,0
2006-03-13,56.0,-111.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,93715.44,2.3385883e-05,255.29405,253.2953,1.4456024,1.1013184,2006-03-13,0
2006-03-13,56.0,-111.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,94628.44,2.9227138e-05,253.70421,251.49257,1.1262665,1.6872559,2006-03-13,0
2006-03-13,56.0,-110.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,96265.44,2.6641786e-05,254.62804,252.55507,1.571579,0.45385742,2006-03-13,0
2006-03-13,56.0,-110.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,95679.44,1.4333427e-05,255.4503,253.18593,1.8088837,-0.29907227,2006-03-13,0
2006-03-13,55.5,-120.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,91537.44,8.5532656e-07,258.57336,255.39491,0.8577118,0.38452148,2006-03-13,0
2006-03-13,55.5,-119.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,91519.44,8.5532656e-07,260.6007,258.23083,0.32743835,-0.6525879,2006-03-13,0
2006-03-13,55.5,-119.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,91437.44,1.7642974e-06,258.38977,256.75037,-0.06123352,-0.25317383,2006-03-13,0
2006-03-13,55.5,-118.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,92425.44,2.5987624e-06,256.30774,254.40858,0.8030243,0.03100586,2006-03-13,0
2006-03-13,55.5,-118.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,94258.44,1.823902e-06,255.99718,254.61952,1.4026337,-0.71313477,2006-03-13,0
2006-03-13,55.5,-117.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,94333.44,3.33637e-06,257.83118,255.78358,1.5774384,-1.4172363,2006-03-13,0
2006-03-13,55.5,-117.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,94308.44,5.735457e-06,256.57532,254.43593,1.5071259,-2.0285645,2006-03-13,0
2006-03-13,55.5,-116.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,94408.44,4.4763087e-06,256.96594,255.03554,0.53544617,-2.2990723,2006-03-13,0
2006-03-13,55.5,-116.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,94497.44,3.6939978e-06,259.99524,258.3578,0.62724304,-2.303955,2006-03-13,0
2006-03-13,55.5,-115.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,94341.44,5.094707e-06,260.7179,258.8324,2.0881805,-2.7072754,2006-03-13,0
2006-03-13,55.5,-115.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,94232.44,1.3633073e-05,259.72375,258.06287,2.464157,-2.723877,2006-03-13,0
2006-03-13,55.5,-114.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,91386.44,2.2812188e-05,256.10657,254.19179,1.4524384,-1.5490723,2006-03-13,0
2006-03-13,55.5,-114.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,92040.44,2.001822e-05,255.24132,253.2328,1.415329,-1.0021973,2006-03-13,0
2006-03-13,55.5,-113.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,93196.44,1.5845895e-05,255.89561,253.97694,1.6731415,-0.8508301,2006-03-13,0
2006-03-13,55.5,-113.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,93915.44,2.2730232e-05,256.08118,254.18007,1.8352509,-0.74243164,2006-03-13,0
2006-03-13,55.5,-112.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,93776.44,3.9061902e-05,255.69249,253.73671,1.9290009,-0.7023926,2006-03-13,0
2006-03-13,55.5,-112.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,93208.44,5.0029157e-05,256.01282,254.10194,2.0393524,-0.27075195,2006-03-13,0
2006-03-13,55.5,-111.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,93886.44,5.37917e-05,256.33118,254.45546,1.634079,0.40893555,2006-03-13,0
2006-03-13,55.5,-111.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,94075.44,4.248172e-05,256.17493,254.07265,1.5110321,0.43725586,2006-03-13,0
2006-03-13,55.5,-110.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,94617.44,2.9055775e-05,257.22766,255.47304,1.6204071,0.118896484,2006-03-13,0
2006-03-13,55.5,-110.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,94043.44,2.4682284e-05,256.20422,254.07655,1.7952118,0.11987305,2006-03-13,0
2006-03-13,55.0,-120.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,90691.44,8.5532656e-07,252.65733,249.26796,0.9358368,1.7644043,2006-03-13,0
2006-03-13,55.0,-119.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,92567.44,8.5532656e-07,257.56946,254.18788,0.5129852,0.751709,2006-03-13,0
2006-03-13,55.0,-119.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,92838.44,8.5532656e-07,255.77843,252.91835,0.79130554,0.6374512,2006-03-13,0
2006-03-13,55.0,-118.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,93371.44,8.5532656e-07,253.8585,251.57655,1.2073212,0.45874023,2006-03-13,0
2006-03-13,55.0,-118.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,93502.44,1.9878148e-06,256.82922,254.90077,1.5598602,-1.0480957,2006-03-13,0
2006-03-13,55.0,-117.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,92677.44,7.978082e-06,257.8468,255.78163,1.752243,-1.2346191,2006-03-13,0
2006-03-13,55.0,-117.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,92948.44,2.1910668e-05,258.79797,256.69763,2.1223602,-1.1984863,2006-03-13,0
2006-03-13,55.0,-116.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,91021.44,4.2451917e-05,258.6593,256.59412,2.2229462,-0.80688477,2006-03-13,0
2006-03-13,55.0,-116.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,91851.44,3.4897028e-05,259.07922,257.1195,2.1956024,-0.68188477,2006-03-13,0
2006-03-13,55.0,-115.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,91026.44,1.2597442e-05,257.4132,255.5746,1.9426727,-0.5998535,2006-03-13,0
2006-03-13,55.0,-115.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,90104.44,1.5227497e-05,254.88585,252.81679,1.6389618,-0.73168945,2006-03-13,0
2006-03-13,55.0,-114.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,93485.44,3.3585726e-05,254.8878,252.8207,1.4827118,-0.89575195,2006-03-13,0
2006-03-13,55.0,-114.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,93727.44,3.159642e-05,255.61046,253.62929,1.3420868,-1.1369629,2006-03-13,0
2006-03-13,55.0,-113.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,94076.44,3.211796e-05,256.32922,254.43202,1.4670868,-1.2229004,2006-03-13,0
2006-03-13,55.0,-113.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,94617.44,2.8854609e-05,256.41516,254.27382,1.705368,-1.130127,2006-03-13,0
2006-03-13,55.0,-112.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,95168.44,3.0434132e-05,257.339,255.23476,1.955368,-0.7453613,2006-03-13,0
2006-03-13,55.0,-112.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,94860.44,3.635734e-05,258.76086,256.79138,1.7395477,-0.4416504,2006-03-13,0
2006-03-13,55.0,-111.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,93877.44,4.8173963e-05,258.6515,256.40857,1.1399384,-0.22583008,2006-03-13,0
2006-03-13,55.0,-111.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,93964.44,5.05954e-05,256.70422,254.84023,1.2668915,-0.3400879,2006-03-13,0
2006-03-13,55.0,-110.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,93626.44,4.6445428e-05,255.38976,253.54726,0.9407196,-0.31762695,2006-03-13,0
2006-03-13,55.0,-110.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,93902.44,6.4371525e-05,256.7804,255.08437,1.1545868,-0.07348633,2006-03-13,0
2006-03-13,54.5,-120.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,86263.44,8.5532656e-07,252.13976,249.21718,1.7825165,0.9001465,2006-03-13,0
2006-03-13,54.5,-119.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,85938.44,8.5532656e-07,252.47765,249.61952,1.9231415,0.5349121,2006-03-13,0
2006-03-13,54.5,-119.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,89046.44,8.5532656e-07,253.69249,251.28554,1.6985321,1.276123,2006-03-13,0
2006-03-13,54.5,-118.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,90558.44,8.5532656e-07,255.17491,252.60585,1.8723602,0.5437012,2006-03-13,0
2006-03-13,54.5,-118.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,90402.44,9.819864e-07,257.01282,254.56679,2.0608368,0.38549805,2006-03-13,0
2006-03-13,54.5,-117.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,90822.44,3.6939978e-06,255.94444,253.62538,1.9416962,0.08178711,2006-03-13,0
2006-03-13,54.5,-117.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,91672.44,1.5331805e-05,257.25696,255.40273,1.7971649,-0.97875977,2006-03-13,0
2006-03-13,54.5,-116.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,90759.44,2.4048984e-05,258.14954,256.3695,1.4924774,-1.5090332,2006-03-13,0
2006-03-13,54.5,-116.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,89607.44,2.9435754e-05,257.67493,255.94374,0.9250946,-1.2873535,2006-03-13,0
2006-03-13,54.5,-115.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,89993.44,4.645288e-05,255.70616,253.81288,0.26982117,-0.80688477,2006-03-13,0
2006-03-13,54.5,-115.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,91963.44,4.736185e-05,254.51085,252.5082,0.69950867,-0.90063477,2006-03-13,0
2006-03-13,54.5,-114.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,93829.44,2.9279292e-05,254.02843,252.00429,1.3918915,-1.2131348,2006-03-13,0
2006-03-13,54.5,-114.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,93928.44,2.809465e-05,254.03233,252.06093,1.6663055,-1.5461426,2006-03-13,0
2006-03-13,54.5,-113.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,93735.44,3.478527e-05,255.52647,253.4164,1.6721649,-1.4309082,2006-03-13,0
2006-03-13,54.5,-113.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,93922.44,2.9964745e-05,256.51086,254.34608,1.9133759,-1.3322754,2006-03-13,0
2006-03-13,54.5,-112.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,93909.44,3.9725004e-05,256.99524,254.78554,1.9543915,-0.701416,2006-03-13,0
2006-03-13,54.5,-112.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,94718.44,3.260225e-05,257.55774,255.31288,1.8987274,-0.072509766,2006-03-13,0
2006-03-13,54.5,-111.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,94510.44,3.3995508e-05,256.17297,254.45937,1.7131805,0.19311523,2006-03-13,0
2006-03-13,54.5,-111.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,94802.44,4.609525e-05,257.6671,256.0746,1.1291962,0.19897461,2006-03-13,0
2006-03-13,54.5,-110.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,94910.44,7.2723626e-05,258.89172,257.35193,0.81181335,-0.13500977,2006-03-13,0
2006-03-13,54.5,-110.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,95091.44,7.083863e-05,258.64954,257.0824,0.6409149,-0.5773926,2006-03-13,0
2006-03-13,54.0,-120.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,81687.44,9.670853e-07,254.84288,250.34999,1.2825165,0.43725586,2006-03-13,0
2006-03-13,54.0,-119.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,80727.44,8.5532656e-07,252.21007,248.69179,1.3635712,0.99780273,2006-03-13,0
2006-03-13,54.0,-119.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,86144.44,8.5532656e-07,251.46202,248.90273,1.5920868,0.8913574,2006-03-13,0
2006-03-13,54.0,-118.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,84736.44,8.5532656e-07,253.29015,250.59608,1.9036102,0.8718262,2006-03-13,0
2006-03-13,54.0,-118.0,0 days 12:00:00,0.0,2006-03-13 12:00:00,87199.44,8.5532656e-07,253.78233,251.09023,1.3313446,1.4333496,2006-03-13,0
2006-03-13,54.0,-117.5,0 days 12:00:00,0.0,2006-03-13 12:00:00,88492.44,1.3321637e-06,253.52452,251.16249,1.4426727,0.7409668,2006-03-13,0
