Time,Latitude,Longitude,Elevation
193922228.135389,-40.264253,259.67283199999997,-6.333
193922228.160389,-40.262707,259.672554,-7.059
193922228.185389,-40.26116,259.672274,-5.758
193922228.210389,-40.259612,259.671995,-6.367
193922228.235389,-40.258064,259.671715,-6.039
193922228.260389,-40.256516999999995,259.671435,-5.9750000000000005
193922228.285389,-40.25497,259.671154,-6.456
193922228.310389,-40.253423999999995,259.670871,-5.248
193922228.335389,-40.251878,259.670587,-5.912
193922228.360389,-40.250336,259.670299,-7.049
193922228.385389,-40.248794,259.670009,-6.531
193922228.410389,-40.247253,259.669718,-4.668
193922228.435389,-40.245711,259.669425,-7.66
193922228.460389,-40.244169,259.669131,-6.399
193922228.485389,-40.242626,259.668836,-6.91
193922228.510389,-40.241084,259.66854,-5.05
193922228.535389,-40.239542,259.668244,-5.621
193922228.560389,-40.238,259.66794799999997,-7.135
193922228.585389,-40.236458999999996,259.667652,-5.4750000000000005
193922228.610389,-40.234918,259.667355,-6.557
193922228.635389,-40.233377999999995,259.667059,-6.2330000000000005
193922228.660389,-40.23184,259.666763,-6.022
193922228.685389,-40.230301,259.666467,-6.351
193922228.710389,-40.228763,259.66617199999996,-7.227
193922228.735389,-40.227224,259.66587799999996,-6.203
193922228.760389,-40.225685999999996,259.665587,-5.745
193922228.785389,-40.224146999999995,259.665297,-6.054
193922228.810389,-40.222608,259.665009,-6.5520000000000005
193922228.835389,-40.221067,259.664723,-7.524
193922228.860389,-40.219525,259.664439,-6.106
193922228.885389,-40.217982,259.664156,-6.013
193922228.910389,-40.216438,259.66387499999996,-5.956
193922228.935389,-40.214892,259.663594,-7.208
193922228.960389,-40.213344,259.663314,-4.8500000000000005
193922228.985389,-40.211796,259.663034,-7.309
193922229.010389,-40.210246999999995,259.662754,-6.173
193922229.035389,-40.208698999999996,259.662475,-6.744
193922229.060389,-40.207153,259.662197,-6.798
193922229.085389,-40.205607,259.661919,-6.182
193922229.110389,-40.204062,259.66164,-6.79
193922229.135389,-40.202517,259.66136,-7.2010000000000005
193922229.160389,-40.200970999999996,259.661076,-6.481
193922229.185389,-40.199425,259.66079099999996,-6.09
193922229.210389,-40.19788,259.660505,-6.519
193922229.235389,-40.196334,259.660217,-4.837
193922229.260389,-40.194789,259.65993,-5.7250000000000005
193922229.285389,-40.193242999999995,259.65964199999996,-6.172
193922229.310389,-40.191699,259.659352,-6.631
193922229.335389,-40.190155999999995,259.659061,-5.199
193922229.360389,-40.188614,259.658768,-5.587
193922229.385389,-40.187073999999996,259.658473,-6.1610000000000005
193922229.410389,-40.185534,259.65817699999997,-6.071
193922229.435389,-40.183994,259.657881,-6.268
193922229.460389,-40.182454,259.657585,-6.426
193922229.485389,-40.180914,259.65729,-7.16
193922229.510389,-40.179373999999996,259.656995,-5.73
193922229.535389,-40.177834,259.656701,-5.899
193922229.560389,-40.176293,259.656407,-5.344
193922229.585389,-40.174752,259.656115,-6.275
193922229.610389,-40.17321,259.655822,-7.05
193922229.635389,-40.171669,259.655531,-5.883
193922229.660389,-40.170125999999996,259.655239,-4.708
193922229.685389,-40.168583999999996,259.654948,-6.189
193922229.710389,-40.167041,259.654658,-7.524
193922229.735389,-40.165499,259.65437,-5.727
193922229.760389,-40.163958,259.654087,-6.082
193922229.785389,-40.162417,259.653805,-6.698
193922229.810389,-40.160875999999995,259.653525,-6.121
193922229.835389,-40.159334,259.65324599999997,-5.4510000000000005
193922229.860389,-40.157793,259.652967,-6.221
193922229.885389,-40.156251,259.652688,-6.522
193922229.910389,-40.154706999999995,259.652409,-7.66
193922229.935389,-40.153163,259.652131,-5.885
193922229.960389,-40.151613999999995,259.65185099999997,-5.639
193922229.985389,-40.150065,259.65157,-5.6160000000000005
193922230.010389,-40.148516,259.65128899999996,-5.736
193922230.035389,-40.146966,259.651008,-7.8340000000000005
193922230.060389,-40.14542,259.650728,-6.578
193922230.085389,-40.143874,259.650446,-6.019
193922230.110389,-40.142329,259.65016399999996,-5.572
193922230.135389,-40.140785,259.649881,-6.087
193922230.160389,-40.139241999999996,259.649595,-6.238
193922230.185389,-40.137699,259.64930799999996,-6.765000000000001
193922230.210389,-40.136157,259.649019,-6.7780000000000005
193922230.235389,-40.134615,259.648728,-6.414
193922230.260389,-40.133072,259.648436,-6.1160000000000005
193922230.285389,-40.131529,259.648141,-5.985
193922230.310389,-40.129985999999995,259.647846,-5.452
193922230.335389,-40.128443999999995,259.64754899999997,-7.4750000000000005
193922230.360389,-40.126903,259.647251,-5.939
193922230.385389,-40.125364,259.646953,-5.558
193922230.410389,-40.123824,259.646654,-5.969
193922230.435389,-40.122285,259.64635599999997,-5.782
193922230.460389,-40.120745,259.646059,-7.414000000000001
193922230.485389,-40.119205,259.645763,-5.78
193922230.510389,-40.117664,259.645468,-6.941
193922230.535389,-40.116122999999995,259.645174,-6.359
193922230.560389,-40.114582,259.644885,-6.46
193922230.585389,-40.113040999999996,259.644596,-5.399
193922230.610389,-40.1115,259.64430999999996,-7.3580000000000005
193922230.635389,-40.109958,259.644023,-5.798
193922230.660389,-40.108415,259.643737,-6.526
193922230.685389,-40.106871999999996,259.64345099999997,-6.532
193922230.710389,-40.105328,259.643167,-6.537
193922230.735389,-40.103784,259.642884,-6.634
193922230.760389,-40.102236999999995,259.642603,-6.03
193922230.785389,-40.10069,259.642324,-7.561
193922230.810389,-40.099143999999995,259.642046,-6.109
193922230.835389,-40.097597,259.641769,-7.021
193922230.860389,-40.096053,259.64149399999997,-5.787
193922230.885389,-40.094508999999995,259.641219,-6.854
193922230.910389,-40.092966,259.640944,-6.962
193922230.935389,-40.091423,259.640667,-6.396
193922230.960389,-40.089878999999996,259.640386,-6.657
193922230.985389,-40.088336,259.640103,-6.33
193922231.010389,-40.086791999999996,259.639819,-6.613
193922231.035389,-40.085246999999995,259.639532,-6.3020000000000005
193922231.060389,-40.083701999999995,259.63924399999996,-5.8260000000000005
193922231.085389,-40.082156999999995,259.638955,-7.642
193922231.110389,-40.080611999999995,259.638664,-6.079
193922231.135388,-40.079068,259.638371,-5.63
193922231.160388,-40.077526,259.638077,-7.482
193922231.185388,-40.075984,259.63778099999996,-5.937
193922231.21038797,-40.074442,259.63748499999997,-5.785
193922231.23538798,-40.072901,259.637187,-6.38
193922231.260388,-40.07136,259.636889,-6.36
193922231.285388,-40.069818999999995,259.636591,-6.218
193922231.310388,-40.068279,259.63629399999996,-5.49
193922231.33538797,-40.066738,259.635998,-5.9750000000000005
193922231.36038798,-40.065197,259.635704,-5.856
193922231.385388,-40.063655,259.635411,-5.6530000000000005
193922231.410388,-40.062113,259.63512,-6.288
193922231.435388,-40.060570999999996,259.63482999999997,-5.659
193922231.46038797,-40.059028999999995,259.634542,-5.7330000000000005
193922231.48538798,-40.057486,259.634256,-6.106
193922231.510388,-40.055944,259.633971,-6.54
193922231.535388,-40.054401,259.633688,-5.859
193922231.560388,-40.052859999999995,259.633407,-5.5760000000000005
193922231.58538797,-40.051317999999995,259.633128,-7.1240000000000006
193922231.61038798,-40.049776,259.63284999999996,-6.407
193922231.635388,-40.048234,259.632572,-5.799
193922231.660388,-40.046689,259.632295,-6.5
193922231.685388,-40.045144,259.632018,-6.07
193922231.71038797,-40.043597999999996,259.631741,-6.551
193922231.73538798,-40.042052,259.631463,-7.442
193922231.760388,-40.040506,259.63118299999996,-5.2
193922231.785388,-40.038959,259.630903,-6.117
193922231.810388,-40.037413,259.630622,-6.808
193922231.83538797,-40.035868,259.63034,-6.633
193922231.86038798,-40.034323,259.63005899999996,-7.373
193922231.885388,-40.032779,259.629777,-4.771
193922231.910388,-40.031236,259.62949299999997,-5.864
193922231.935388,-40.029692999999995,259.629207,-5.859
193922231.96038797,-40.02815,259.628917,-5.487
193922231.98538798,-40.026606,259.628625,-5.793
193922232.010388,-40.025062999999996,259.628332,-5.557
193922232.035388,-40.02352,259.628038,-7.348
193922232.060388,-40.021975,259.627744,-6.715
193922232.08538797,-40.02043,259.627449,-6.275
193922232.11038798,-40.018885999999995,259.627155,-6.921
193922232.135389,-40.017342,259.62685899999997,-6.636
193922232.160389,-40.015800999999996,259.626563,-4.4430000000000005
193922232.185389,-40.014261999999995,259.626267,-5.511
193922232.210389,-40.012722,259.625971,-6.204
193922232.235389,-40.011184,259.625675,-5.551
193922232.260389,-40.009646,259.625379,-5.683
193922232.285389,-40.008108,259.625085,-5.9670000000000005
193922232.310389,-40.006569999999996,259.624791,-6.524
193922232.335389,-40.00503,259.6245,-6.29
193922232.360389,-40.003488,259.624212,-6.2780000000000005
193922232.385389,-40.001945,259.623926,-5.776
193922232.410389,-40.000402,259.62364099999996,-5.5920000000000005
193922232.435389,-39.998858,259.623357,-5.655
193922232.460389,-39.997315,259.623075,-4.978
193922232.485389,-39.995771,259.622793,-5.665
193922232.510389,-39.994226999999995,259.62251299999997,-6.114
193922232.535389,-39.992683,259.622233,-5.51
193922232.560389,-39.991138,259.621956,-6.572
193922232.585389,-39.989593,259.621679,-5.561
193922232.610389,-39.988048,259.621402,-5.789
193922232.635389,-39.986501,259.621126,-5.567
193922232.660389,-39.984955,259.62084999999996,-7.407
193922232.685389,-39.983408,259.620574,-6.196
193922232.710389,-39.98186,259.620296,-6.965
193922232.735389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922232.760389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922232.785389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922232.810389,-39.975673,259.619164,-6.918
193922232.835389,-39.974126999999996,259.618877,-7.287
193922232.860389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922232.885389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922232.910389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922232.935389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922232.960389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922232.985389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922233.010389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922233.035389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922233.060389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922233.085389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922233.110389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922233.135389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922233.160389,-39.954085,259.615052,-7.545
193922233.185389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922233.210389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922233.235389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922233.260389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922233.285389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922233.310389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922233.335389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922233.360389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922233.385389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922233.410389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922233.435389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922233.460389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922233.485389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922233.510389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922233.535389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922233.560389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922233.585389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922233.610389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922233.635389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922233.660389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922233.685389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922233.710389,-39.92012,259.608861,-7.16
193922233.735389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922233.760389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922233.785389,-39.915484,259.60799199999997,-6.376
193922233.810389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922233.835389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922233.860389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922233.885389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922233.910389,-39.907765,259.606516,-7.99
193922233.935389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922233.960389,-39.904685,259.605927,-6.939
193922233.985389,-39.903147,259.605634,-7.989
193922234.010389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922234.035389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922234.060389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922234.085389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922234.110389,-39.895452999999996,259.604175,-6.394
193922234.135388,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922234.160388,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922234.185388,-39.890822,259.60330999999996,-5.3260000000000005
193922234.21038797,-39.889277,259.603026,-7.486
193922234.23538798,-39.887732,259.602743,-6.317
193922234.260388,-39.886189,259.602462,-5.261
193922234.285388,-39.884646,259.60218199999997,-6.024
193922234.310388,-39.883102,259.601903,-4.635
193922234.33538797,-39.881558,259.601626,-5.767
193922234.36038798,-39.880013,259.60134999999997,-5.289
193922234.385388,-39.878468,259.601075,-6.046
193922234.410388,-39.876922,259.6008,-5.748
193922234.435388,-39.875375,259.600525,-5.962
193922234.46038797,-39.873827,259.60024999999996,-6.556
193922234.48538798,-39.872279,259.599974,-5.728
193922234.510388,-39.870732,259.599697,-6.376
193922234.535388,-39.869185,259.599418,-6.936
193922234.560388,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922234.58538797,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922234.61038798,-39.864553,259.598566,-6.0
193922234.635388,-39.863011,259.598277,-7.029
193922234.660388,-39.861469,259.597986,-6.502
193922234.685388,-39.859927,259.597693,-6.156
193922234.71038797,-39.858385,259.597399,-6.095
193922234.73538798,-39.856842,259.597105,-6.8340000000000005
193922234.760388,-39.855298,259.59681,-5.5920000000000005
193922234.785388,-39.853753999999995,259.596515,-6.408
193922234.810388,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922234.83538797,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922234.86038798,-39.849126,259.595628,-7.289000000000001
193922234.885388,-39.847586,259.595331,-5.744
193922234.910388,-39.846047,259.595036,-5.412
193922234.935388,-39.844508,259.594742,-7.07
193922234.96038797,-39.842967,259.594453,-6.474
193922234.98538798,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922235.010388,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922235.035388,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922235.060388,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922235.08538797,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922235.11038798,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922235.135388,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922235.160388,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922235.185388,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922235.21038797,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922235.23538798,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922235.260388,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922235.285388,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922235.310388,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922235.33538797,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922235.36038798,-39.81827,259.589976,-6.247
193922235.385388,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922235.410388,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922235.435388,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922235.46038797,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922235.48538798,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922235.510388,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922235.535388,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922235.560388,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922235.58538797,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922235.61038798,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922235.635388,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922235.660388,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922235.685388,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922235.71038797,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922235.73538798,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922235.760388,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922235.785388,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922235.810388,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922235.83538797,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922235.86038798,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922235.885388,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922235.910388,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922235.935388,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922235.96038797,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922235.98538798,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922236.010389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922236.035388,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922236.06038898,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922236.085389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922236.11038798,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922236.135389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922236.160389,-39.768898,259.580787,-5.448
193922236.185389,-39.767351,259.580511,-6.133
193922236.210389,-39.765803,259.580235,-6.4510000000000005
193922236.235389,-39.764255,259.579958,-7.118
193922236.260389,-39.762706,259.579683,-7.9270000000000005
193922236.285389,-39.761157,259.579407,-6.839
193922236.310389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922236.335389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922236.360389,-39.756519999999995,259.578562,-6.523000000000001
193922236.385389,-39.754978,259.57827399999996,-7.652
193922236.410389,-39.753437999999996,259.577984,-6.673
193922236.435389,-39.751895999999995,259.577692,-6.461
193922236.460389,-39.750353,259.577399,-5.732
193922236.485389,-39.748809,259.57710499999996,-6.207
193922236.510389,-39.747265,259.57680999999997,-6.628
193922236.535389,-39.745720999999996,259.576514,-5.622
193922236.560389,-39.744177,259.576218,-6.311
193922236.585389,-39.742633,259.575921,-5.998
193922236.610389,-39.74109,259.575624,-5.554
193922236.635389,-39.739547,259.575328,-5.955
193922236.660389,-39.738006,259.57503299999996,-7.474
193922236.685389,-39.736466,259.57473999999996,-4.9350000000000005
193922236.710389,-39.734925,259.57444799999996,-6.575
193922236.735389,-39.733385,259.574158,-7.386
193922236.760389,-39.731843,259.57387,-6.694
193922236.785389,-39.730301,259.573585,-5.929
193922236.810389,-39.728759,259.57329999999996,-6.495
193922236.835389,-39.727216999999996,259.573018,-4.7940000000000005
193922236.860389,-39.725674,259.57273699999996,-6.303
193922236.885389,-39.724131,259.572458,-6.324
193922236.910389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922236.935389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922236.960389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922236.985389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922237.010389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922237.035389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922237.060389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922237.085389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922237.110389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922237.135389,-39.708693,259.569699,-6.369
193922237.160389,-39.707149,259.569418,-5.886
193922237.185389,-39.705602999999996,259.56913499999996,-7.346
193922237.210389,-39.704057999999996,259.56885,-5.928
193922237.235389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922237.260389,-39.700966,259.56827499999997,-5.564
193922237.285389,-39.699419999999996,259.567987,-8.063
193922237.310389,-39.697874,259.567696,-5.071
193922237.335389,-39.696328,259.567405,-7.75
193922237.360389,-39.694783,259.567112,-7.227
193922237.385389,-39.693238,259.566817,-5.901
193922237.410389,-39.691694,259.56652199999996,-5.945
193922237.435389,-39.690149999999996,259.566226,-6.243
193922237.460389,-39.688606,259.565928,-6.2090000000000005
193922237.485389,-39.687062999999995,259.565631,-5.53
193922237.510389,-39.68552,259.565333,-6.502
193922237.535389,-39.683977,259.56503699999996,-6.345
193922237.560389,-39.682432999999996,259.56474299999996,-5.811
193922237.585389,-39.680890999999995,259.56444999999997,-6.256
193922237.610389,-39.679348999999995,259.56415899999996,-6.61
193922237.635389,-39.677807,259.563871,-7.51
193922237.660389,-39.676266999999996,259.563585,-5.54
193922237.685389,-39.674727999999995,259.56330199999996,-6.813
193922237.710389,-39.673189,259.563021,-5.713
193922237.735389,-39.67165,259.56274099999996,-7.003
193922237.760389,-39.67011,259.562462,-5.613
193922237.785389,-39.668569999999995,259.562185,-5.549
193922237.810389,-39.667029,259.561909,-6.759
193922237.835389,-39.665487,259.56163499999997,-6.652
193922237.860389,-39.663942,259.561363,-5.773
193922237.885389,-39.662396,259.561092,-6.495
193922237.910389,-39.660849999999996,259.56082,-6.553
193922237.935389,-39.659303,259.560548,-6.626
193922237.960389,-39.657758,259.560273,-7.019
193922237.985389,-39.656212,259.559997,-6.067
193922238.010389,-39.654666999999996,259.559719,-6.003
193922238.035389,-39.653121,259.55944,-7.021
193922238.060389,-39.651575,259.55915899999997,-6.049
193922238.085389,-39.650028999999996,259.558876,-7.799
193922238.110389,-39.648483,259.558592,-7.147
193922238.135389,-39.646937,259.558306,-6.452
193922238.160389,-39.645392,259.558019,-6.452
193922238.185389,-39.643845999999996,259.55773,-6.9110000000000005
193922238.210389,-39.642300999999996,259.557439,-6.671
193922238.235389,-39.640755999999996,259.557147,-6.093
193922238.260389,-39.639212,259.556851,-6.689
193922238.285389,-39.637668,259.556555,-5.385
193922238.310389,-39.636125,259.556259,-6.1160000000000005
193922238.335389,-39.634582,259.55596199999997,-7.46
193922238.360389,-39.63304,259.55566799999997,-7.699
193922238.385389,-39.631499,259.555374,-5.775
193922238.410389,-39.629957,259.555081,-6.140000000000001
193922238.435389,-39.628416,259.554788,-6.292
193922238.460389,-39.626875999999996,259.554496,-6.237
193922238.485389,-39.625336,259.55420499999997,-5.498
193922238.510389,-39.623796,259.55391499999996,-6.031
193922238.535389,-39.622254999999996,259.553627,-5.698
193922238.560389,-39.620712,259.553342,-7.523000000000001
193922238.585389,-39.619169,259.55305899999996,-7.43
193922238.610389,-39.617626,259.552778,-5.974
193922238.635389,-39.616082,259.552498,-5.772
193922238.660389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922238.685389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922238.710389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922238.735389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922238.760389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922238.785389,-39.606819,259.550843,-5.8660000000000005
193922238.810389,-39.605275,259.550569,-5.518
193922238.835389,-39.60373,259.550295,-5.7540000000000004
193922238.860389,-39.602185,259.55001999999996,-6.782
193922238.885389,-39.600640999999996,259.549744,-4.776
193922238.910389,-39.599095,259.549467,-6.529
193922238.935389,-39.59755,259.54919,-6.081
193922238.960389,-39.596005,259.548911,-6.385
193922238.985389,-39.594459,259.548631,-6.014
193922239.010389,-39.592914,259.548349,-5.998
193922239.035389,-39.591367,259.548065,-6.4430000000000005
193922239.060389,-39.589821,259.547776,-5.384
193922239.085389,-39.588274,259.547486,-6.069
193922239.110389,-39.586726999999996,259.547193,-6.021
193922239.135389,-39.585181,259.5469,-6.648000000000001
193922239.160389,-39.583636,259.546605,-6.792
193922239.185389,-39.582091,259.54631,-6.347
193922239.210389,-39.580546999999996,259.546014,-6.119
193922239.235389,-39.579004,259.54571799999997,-6.5920000000000005
193922239.260389,-39.577461,259.545421,-7.039000000000001
193922239.285389,-39.575919,259.545125,-6.199
193922239.310389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922239.335389,-39.572837,259.544535,-5.748
193922239.360389,-39.571296,259.544244,-6.915
193922239.385389,-39.569755,259.543955,-6.285
193922239.410389,-39.568214,259.54366799999997,-6.869
193922239.435389,-39.566674,259.543383,-6.3740000000000006
193922239.460389,-39.565132999999996,259.543101,-7.399
193922239.485389,-39.563590999999995,259.54282,-6.6690000000000005
193922239.510389,-39.56205,259.54254099999997,-6.066
193922239.535389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922239.560389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922239.585389,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308
193922239.610389,-39.555887999999996,259.541433,-6.571
193922239.635389,-39.554347,259.541157,-5.48
193922239.660389,-39.552803999999995,259.540883,-5.9750000000000005
193922239.685389,-39.551261,259.54060799999996,-5.7010000000000005
193922239.710389,-39.549717,259.540334,-7.255
193922239.735389,-39.548172,259.540059,-5.998
193922239.760389,-39.546627,259.539783,-6.652
193922239.785389,-39.545080999999996,259.539507,-5.649
193922239.810389,-39.543535,259.53923,-5.507
193922239.835389,-39.541989,259.538951,-6.4750000000000005
193922239.860389,-39.540444,259.53867099999997,-6.104
193922239.885389,-39.538897999999996,259.53839,-6.541
